time,r_x,r_y,r_z,v_x,v_y,v_z,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
4.5342578593e+03,-5.1972596656e+03,1.1859560090e+04,1.9916019652e+03,-4.1879995054e+00,-2.3987964835e+00,-3.1904735604e-01,4.8368745737e+00,1.3100654638e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.4925585782e+00,-2.6884338665e+00,-2.5760639141e+00,-1.1574511429e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.5646404560e+03,-5.3240728551e+03,1.1785709164e+04,1.9817456386e+03,-4.1596196815e+00,-2.4625756555e+00,-3.2976480335e-01,4.8451480451e+00,1.3083424935e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5037156388e+00,-2.6742355588e+00,-2.5586006477e+00,-1.1907688058e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.5950230528e+03,-5.4500116731e+03,1.1709922712e+04,1.9715638565e+03,-4.1304413231e+00,-2.5262058439e+00,-3.4047104614e-01,4.8536771651e+00,1.3065679516e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5149025653e+00,-2.6600182604e+00,-2.5411373814e+00,-1.2238663667e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.6254056495e+03,-5.5750517850e+03,1.1632205335e+04,1.9610569702e+03,-4.1004595819e+00,-2.5896821646e+00,-3.5116537593e-01,4.8624622998e+00,1.3047419201e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5261203634e+00,-2.6457813584e+00,-2.5236741150e+00,-1.2567373587e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.6557882462e+03,-5.6991687061e+03,1.1552561784e+04,1.9502253526e+03,-4.0696694575e+00,-2.6529995743e+00,-3.6184706114e-01,4.8715038264e+00,1.3028644850e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5373700487e+00,-2.6315242363e+00,-2.5062108486e+00,-1.2893753205e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.6861708430e+03,-5.8223377979e+03,1.1470996965e+04,1.9390693992e+03,-4.0380657978e+00,-2.7161528646e+00,-3.7251534601e-01,4.8808021323e+00,1.3009357361e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5486526475e+00,-2.6172462733e+00,-2.4887475822e+00,-1.3217737958e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.7165534397e+03,-5.9445342628e+03,1.1387515946e+04,1.9275895291e+03,-4.0056432981e+00,-2.7791366553e+00,-3.8316944954e-01,4.8903576155e+00,1.2989557668e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5599691972e+00,-2.6029468443e+00,-2.4712843159e+00,-1.3539263322e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.7469360365e+03,-6.0657331398e+03,1.1302123961e+04,1.9157861853e+03,-3.9723965013e+00,-2.8419453875e+00,-3.9380856447e-01,4.9001706842e+00,1.2969246750e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5713207460e+00,-2.5886253202e+00,-2.4538210495e+00,-1.3858264811e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.7773186332e+03,-6.1859092999e+03,1.1214826416e+04,1.9036598358e+03,-3.9383197983e+00,-2.9045733167e+00,-4.0443185608e-01,4.9102417569e+00,1.2948425625e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5827083543e+00,-2.5742810673e+00,-2.4363577831e+00,-1.4174677965e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.8077012299e+03,-6.3050374411e+03,1.1125628893e+04,1.8912109743e+03,-3.9034074271e+00,-2.9670145058e+00,-4.1503846108e-01,4.9205712620e+00,1.2927095356e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.5941330943e+00,-2.5599134474e+00,-2.4188945168e+00,-1.4488438342e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.8380838267e+03,-6.4230920843e+03,1.1034537159e+04,1.8784401214e+03,-3.8676534739e+00,-3.0292628176e+00,-4.2562748644e-01,4.9311596374e+00,1.2905257050e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6055960505e+00,-2.5455218174e+00,-2.4014312504e+00,-1.4799481507e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.8684664234e+03,-6.5400475682e+03,1.0941557169e+04,1.8653478251e+03,-3.8310518723e+00,-3.0913119070e+00,-4.3619800808e-01,4.9420073308e+00,1.2882911860e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6170983203e+00,-2.5311055297e+00,-2.3839679840e+00,-1.5107743029e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.8988490201e+03,-6.6558780450e+03,1.0846695077e+04,1.8519346621e+03,-3.7935964044e+00,-3.1531552134e+00,-4.4674906969e-01,4.9531147988e+00,1.2860060989e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6286410143e+00,-2.5166639316e+00,-2.3665047177e+00,-1.5413158459e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.9292316169e+03,-6.7705574757e+03,1.0749957235e+04,1.8382012386e+03,-3.7552807005e+00,-3.2147859524e+00,-4.5727968137e-01,4.9644825074e+00,1.2836705687e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6402252567e+00,-2.5021963654e+00,-2.3490414513e+00,-1.5715663329e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.9606521967e+03,-6.8879161698e+03,1.0647948486e+04,1.8236624483e+03,-3.7147442293e+00,-3.2782911770e+00,-4.6814745774e-01,4.9765128125e+00,1.2812023293e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6522501729e+00,-2.4872065138e+00,-2.3309815745e+00,-1.6025372866e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
4.9920727766e+03,-7.0039865248e+03,1.0543948160e+04,1.8087825623e+03,-3.6732733840e+00,-3.3415535252e+00,-4.7899109239e-01,4.9888224845e+00,1.2786804307e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6643220171e+00,-2.4721874412e+00,-2.3129216976e+00,-1.6331829193e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.0234933564e+03,-7.1187390639e+03,1.0437964018e+04,1.7935623581e+03,-3.6308606116e+00,-3.4045646798e+00,-4.8980936767e-01,5.0014120662e+00,1.2761050295e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6764420815e+00,-2.4571384024e+00,-2.2948618208e+00,-1.6634960844e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.0549139362e+03,-7.2321440702e+03,1.0330004088e+04,1.7780026524e+03,-3.5874981886e+00,-3.4673160272e+00,-5.0060102096e-01,5.0142821089e+00,1.2734762885e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.6886116754e+00,-2.4420586455e+00,-2.2768019439e+00,-1.6934696269e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.0863345161e+03,-7.3441715816e+03,1.0220076672e+04,1.7621043020e+03,-3.5431782225e+00,-3.5297986457e+00,-5.1136474276e-01,5.0274331716e+00,1.2707943775e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7008321262e+00,-2.4269474124e+00,-2.2587420671e+00,-1.7230963813e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.1177550959e+03,-7.4547913854e+03,1.0108190359e+04,1.7458682057e+03,-3.4978926524e+00,-3.5920032942e+00,-5.2209917489e-01,5.0408658207e+00,1.2680594731e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7131047796e+00,-2.4118039382e+00,-2.2406821902e+00,-1.7523691702e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.1491756758e+03,-7.5639730129e+03,9.9943540313e+03,1.7292953058e+03,-3.4516332514e+00,-3.6539204003e+00,-5.3280290846e-01,5.0545806288e+00,1.2652717593e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7254310004e+00,-2.3966274511e+00,-2.2226223134e+00,-1.7812808024e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.1805962556e+03,-7.6716857344e+03,9.8785768790e+03,1.7123865898e+03,-3.4043916278e+00,-3.7155400476e+00,-5.4347448193e-01,5.0685781747e+00,1.2624314278e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7378121729e+00,-2.3814171725e+00,-2.2045624366e+00,-1.8098240704e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.2120168354e+03,-7.7778985540e+03,9.7608684088e+03,1.6951430918e+03,-3.3561592272e+00,-3.7768519634e+00,-5.5411237895e-01,5.0828590419e+00,1.2595386779e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7502497012e+00,-2.3661723168e+00,-2.1865025597e+00,-1.8379917493e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.2434374153e+03,-7.8825802042e+03,9.6412384560e+03,1.6775658945e+03,-3.3069273350e+00,-3.8378455053e+00,-5.6471502628e-01,5.0974238182e+00,1.2565937170e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7627450103e+00,-2.3508920908e+00,-2.1684426829e+00,-1.8657765940e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.2748579951e+03,-7.9856991416e+03,9.5196971964e+03,1.6596561310e+03,-3.2566870790e+00,-3.8985096473e+00,-5.7528079148e-01,5.1122730943e+00,1.2535967612e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7752995460e+00,-2.3355756945e+00,-2.1503828060e+00,-1.8931713373e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.3062785750e+03,-8.0872235413e+03,9.3962551582e+03,1.6414149864e+03,-3.2054294322e+00,-3.9588329666e+00,-5.8580798068e-01,5.1274074631e+00,1.2505480349e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.7879147759e+00,-2.3202223197e+00,-2.1323229292e+00,-1.9201686877e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.3376991548e+03,-8.1871212926e+03,9.2709232352e+03,1.6228437005e+03,-3.1531452159e+00,-4.0188036280e+00,-5.9629483613e-01,5.1428275185e+00,1.2474477719e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8005921896e+00,-2.3048311512e+00,-2.1142630523e+00,-1.9467613268e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.3691197346e+03,-8.2853599939e+03,9.1437126995e+03,1.6039435689e+03,-3.0998251038e+00,-4.0784093699e+00,-6.0673953378e-01,5.1585338541e+00,1.2442962153e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8133332997e+00,-2.2894013656e+00,-2.0962031755e+00,-1.9729419074e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.4005403145e+03,-8.3819069483e+03,9.0146352156e+03,1.5847159459e+03,-3.0454596256e+00,-4.1376374881e+00,-6.1714018070e-01,5.1745270621e+00,1.2410936177e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8261396420e+00,-2.2739321318e+00,-2.0781432987e+00,-1.9987030506e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.4319608943e+03,-8.4767291593e+03,8.8837028542e+03,1.5651622462e+03,-2.9900391715e+00,-4.1964748206e+00,-6.2749481246e-01,5.1908077316e+00,1.2378402421e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8390127762e+00,-2.2584226104e+00,-2.0600834218e+00,-2.0240373437e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.4633814742e+03,-8.5697933260e+03,8.7509281069e+03,1.5452839475e+03,-2.9335539973e+00,-4.2549077305e+00,-6.3780139041e-01,5.2073764473e+00,1.2345363618e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8519542864e+00,-2.2428719540e+00,-2.0420235450e+00,-2.0489373371e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.4948020540e+03,-8.6610658397e+03,8.6163239016e+03,1.5250825926e+03,-2.8759942298e+00,-4.3129220893e+00,-6.4805779883e-01,5.2242337877e+00,1.2311822610e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8649657820e+00,-2.2272793070e+00,-2.0239636681e+00,-2.0733955421e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.5262226338e+03,-8.7505127792e+03,8.4799036180e+03,1.5045597923e+03,-2.8173498726e+00,-4.3705032593e+00,-6.5826184205e-01,5.2413803236e+00,1.2277782350e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8780488977e+00,-2.2116438051e+00,-2.0059037913e+00,-2.0974044281e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.5576432137e+03,-8.8380999076e+03,8.3416811040e+03,1.4837172274e+03,-2.7576108125e+00,-4.4276360759e+00,-6.6841124144e-01,5.2588166161e+00,1.2243245911e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.8912052947e+00,-2.1959645757e+00,-1.9878439144e+00,-2.1209564198e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.5890637935e+03,-8.9237926682e+03,8.2016706926e+03,1.4625566518e+03,-2.6967668268e+00,-4.4843048286e+00,-6.7850363228e-01,5.2765432144e+00,1.2208216483e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.9044366610e+00,-2.1802407374e+00,-1.9697840376e+00,-2.1440438941e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.6204843734e+03,-9.0075561818e+03,8.0598872189e+03,1.4410798950e+03,-2.6348075913e+00,-4.5404932420e+00,-6.8853656060e-01,5.2945606540e+00,1.2172697384e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.9177447117e+00,-2.1644714001e+00,-1.9517241608e+00,-2.1666591778e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.6519049532e+03,-9.0893552431e+03,7.9163460389e+03,1.4192888652e+03,-2.5717226882e+00,-4.5961844561e+00,-6.9850747983e-01,5.3128694543e+00,1.2136692063e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.9311311904e+00,-2.1486556647e+00,-1.9336642839e+00,-2.1887945444e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.6833255330e+03,-9.1691543182e+03,7.7710630477e+03,1.3971855520e+03,-2.5075016157e+00,-4.6513610059e+00,-7.0841374738e-01,5.3314701159e+00,1.2100204100e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.9445978689e+00,-2.1327926234e+00,-1.9156044071e+00,-2.2104422109e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.7147461129e+03,-9.2469175421e+03,7.6240546988e+03,1.3747720296e+03,-2.4421337978e+00,-4.7060048006e+00,-7.1825262115e-01,5.3503631183e+00,1.2063237220e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.9581465485e+00,-2.1168813592e+00,-1.8975445302e+00,-2.2315943353e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
5.7461666927e+03,-9.3226087163e+03,7.4753380244e+03,1.3520504600e+03,-2.3756085954e+00,-4.7600971022e+00,-7.2802125589e-01,5.3695489168e+00,1.2025795288e+04,-1.8715901577e+01,1.0644365658e+04,5.7477859844e-04,1.0931487923e+04,6.2942240498e+04,9.9368650000e+02,-9.9990000000e+03,6.2135000000e+04,2.5666510085e-01,1.4626863910e-02,-2.5295631138e-01,-4.0940607945e-02,9.9431470580e+03,1.3376402843e+04,7.9123284726e+03,1.0287783681e+04,3.9717790600e+00,-2.1009209458e+00,-1.8794846534e+00,-2.2522430132e-01,1.6032845983e-01,9.9053355166e-02,4.6716239940e+00
