time,ICRF_X,ICRF_Y,ICRF_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega,V_infinity,b_impact_parameter,beta,b_impact_parameter_x,b_impact_parameter_y,r_soi,within_target_soi
1.6247159348e+07,-3.6650021066e+07,2.3395148265e+08,8.4027245626e+06,-2.1578857542e+01,9.1281447318e-01,-7.2715021327e-01,2.1610392650e+01,2.3695384795e+08,-3.2654749407e+02,2.0319629734e+08,1.2576864604e-07,4.9958280580e+07,5.0224092441e+09,-1.7778799910e+08,-2.0797126693e+08,5.0149510461e+09,2.5408520961e-01,1.8802707735e-01,-1.7089451288e-01,-4.2117868716e-04,1.9007808789e+08,2.5482547114e+08,1.5156712354e+08,1.9652776818e+08,1.4113106038e+02,1.3083223741e+02,1.1981724965e+02,1.1242214153e+01,3.1228584109e+00,4.0526076002e+01,3.5825633898e+02,3.2658990801e+00,2.4197347140e+06,1.5691369517e+00,1.1289300685e+06,-2.1402413384e+06,5.1457209414e+05,0.0000000000e+00
1.6248838966e+07,-3.6686264780e+07,2.3395301254e+08,8.4015031035e+06,-2.1578245437e+01,9.0889832414e-01,-7.2729885636e-01,2.1609621374e+01,2.3696092369e+08,-3.2654743800e+02,2.0319633223e+08,1.2576861365e-07,4.9958293446e+07,5.0224097172e+09,-1.7778987055e+08,-2.0797157443e+08,5.0149514408e+09,2.5408517890e-01,1.8802718867e-01,-1.7089434492e-01,-4.2110805317e-04,1.9007812370e+08,2.5482550865e+08,1.5156715580e+08,1.9652780356e+08,1.4113962271e+02,1.3084256261e+02,1.1982929171e+02,1.1240506402e+01,3.1228746803e+00,4.0526332047e+01,3.5825664036e+02,3.2658856329e+00,2.4197144057e+06,1.5691369241e+00,1.1289310126e+06,-2.1402178800e+06,5.1457218249e+05,0.0000000000e+00
1.6250991879e+07,-3.6732720024e+07,2.3395496392e+08,8.3999370871e+06,-2.1577460062e+01,9.0387912260e-01,-7.2748936290e-01,2.1608633020e+01,2.3696999136e+08,-3.2654736569e+02,2.0319637722e+08,1.2576857188e-07,4.9958310041e+07,5.0224103287e+09,-1.7779227541e+08,-2.0797197011e+08,5.0149519516e+09,2.5408513826e-01,1.8802733113e-01,-1.7089412797e-01,-4.2101728079e-04,1.9007816999e+08,2.5482555682e+08,1.5156719762e+08,1.9652784925e+08,1.4115059681e+02,1.3085579663e+02,1.1984472685e+02,1.1238316933e+01,3.1228955895e+00,4.0526660990e+01,3.5825702765e+02,3.2658684690e+00,2.4196884787e+06,1.5691368889e+00,1.1289320242e+06,-2.1401880335e+06,5.1457229644e+05,0.0000000000e+00
1.6252474445e+07,-3.6764709634e+07,2.3395630142e+08,8.3988584388e+06,-2.1576918714e+01,9.0042304432e-01,-7.2762053730e-01,2.1607952575e+01,2.3697623440e+08,-3.2654731560e+02,2.0319640839e+08,1.2576854294e-07,4.9958321535e+07,5.0224107532e+09,-1.7779393543e+08,-2.0797224360e+08,5.0149523065e+09,2.5408510942e-01,1.8802742907e-01,-1.7089397750e-01,-4.2095461873e-04,1.9007820212e+08,2.5482559005e+08,1.5156722673e+08,1.9652788093e+08,1.4115815329e+02,1.3086490956e+02,1.1985535584e+02,1.1236808870e+01,3.1229100242e+00,4.0526888000e+01,3.5825729500e+02,3.2658566945e+00,2.4196706899e+06,1.5691368647e+00,1.1289325672e+06,-2.1401676350e+06,5.1457237537e+05,0.0000000000e+00
1.6254137787e+07,-3.6800598920e+07,2.3395779590e+08,8.3976480347e+06,-2.1576310858e+01,8.9654584960e-01,-7.2776769219e-01,2.1607189325e+01,2.3698323746e+08,-3.2654725913e+02,2.0319644353e+08,1.2576851031e-07,4.9958334495e+07,5.0224112328e+09,-1.7779580169e+08,-2.0797255142e+08,5.0149527079e+09,2.5408507624e-01,1.8802753879e-01,-1.7089380762e-01,-4.2088416724e-04,1.9007823842e+08,2.5482562738e+08,1.5156725969e+08,1.9652791669e+08,1.4116663053e+02,1.3087513323e+02,1.1986728073e+02,1.1235116608e+01,3.1229262541e+00,4.0527143165e+01,3.5825759557e+02,3.2658435592e+00,2.4196508067e+06,1.5691368377e+00,1.1289333205e+06,-2.1401447578e+06,5.1457246436e+05,0.0000000000e+00
1.6255801129e+07,-3.6836487195e+07,2.3395928394e+08,8.3964373859e+06,-2.1575702475e+01,8.9266897017e-01,-7.2791483210e-01,2.1606426248e+01,2.3699023923e+08,-3.2654720235e+02,2.0319647886e+08,1.2576847751e-07,4.9958347525e+07,5.0224117159e+09,-1.7779767200e+08,-2.0797286028e+08,5.0149531126e+09,2.5408504218e-01,1.8802764834e-01,-1.7089363662e-01,-4.2081355845e-04,1.9007827499e+08,2.5482566477e+08,1.5156729296e+08,1.9652795268e+08,1.4117510711e+02,1.3088535644e+02,1.1987920547e+02,1.1233424014e+01,3.1229425209e+00,4.0527398830e+01,3.5825789680e+02,3.2658304829e+00,2.4196309939e+06,1.5691368109e+00,1.1289340440e+06,-2.1401219757e+06,5.1457255383e+05,0.0000000000e+00
1.6257806793e+07,-3.6879760066e+07,2.3396106965e+08,8.3949772555e+06,-2.1574968184e+01,8.8799463348e-01,-7.2809223402e-01,2.1605506357e+01,2.3699868028e+08,-3.2654713349e+02,2.0319652171e+08,1.2576843773e-07,4.9958363328e+07,5.0224123031e+09,-1.7779993262e+08,-2.0797323409e+08,5.0149536050e+09,2.5408499993e-01,1.8802778020e-01,-1.7089342893e-01,-4.2072820893e-04,1.9007831943e+08,2.5482570992e+08,1.5156733351e+08,1.9652799638e+08,1.4118532731e+02,1.3089768301e+02,1.1989358417e+02,1.1231382636e+01,3.1229621847e+00,4.0527707779e+01,3.5825826092e+02,3.2658147820e+00,2.4196071976e+06,1.5691367786e+00,1.1289347888e+06,-2.1400946786e+06,5.1457266235e+05,0.0000000000e+00
1.6259692929e+07,-3.6920452748e+07,2.3396274038e+08,8.3936038169e+06,-2.1574276955e+01,8.8359928183e-01,-7.2825904378e-01,2.1604641516e+01,2.3700661658e+08,-3.2654706832e+02,2.0319656226e+08,1.2576840008e-07,4.9958378282e+07,5.0224128600e+09,-1.7780206390e+08,-2.0797358701e+08,5.0149540726e+09,2.5408495902e-01,1.8802790397e-01,-1.7089323211e-01,-4.2064773719e-04,1.9007836159e+08,2.5482575246e+08,1.5156737207e+08,1.9652803778e+08,1.4119493756e+02,1.3090927436e+02,1.1990710577e+02,1.1229462473e+01,3.1229807257e+00,4.0527998978e+01,3.5825860421e+02,3.2658000817e+00,2.4195849108e+06,1.5691367484e+00,1.1289353710e+06,-2.1400691738e+06,5.1457276503e+05,0.0000000000e+00
1.6261746544e+07,-3.6964757226e+07,2.3396455004e+08,8.3921080669e+06,-2.1573523578e+01,8.7881410857e-01,-7.2844064339e-01,2.1603700137e+01,2.3701525569e+08,-3.2654699693e+02,2.0319660669e+08,1.2576835884e-07,4.9958394666e+07,5.0224134716e+09,-1.7780439033e+08,-2.0797397279e+08,5.0149545866e+09,2.5408491316e-01,1.8802803847e-01,-1.7089301617e-01,-4.2055989012e-04,1.9007840788e+08,2.5482579885e+08,1.5156741452e+08,1.9652808320e+08,1.4120540017e+02,1.3092189429e+02,1.1992182779e+02,1.1227371324e+01,3.1230009671e+00,4.0528316765e+01,3.5825897895e+02,3.2657841611e+00,2.4195607521e+06,1.5691367156e+00,1.1289360323e+06,-2.1400415109e+06,5.1457287753e+05,0.0000000000e+00
1.6263946793e+07,-3.7012223462e+07,2.3396647801e+08,8.3905051021e+06,-2.1572715518e+01,8.7368779202e-01,-7.2863518439e-01,2.1602691832e+01,2.3702450948e+08,-3.2654691992e+02,2.0319665461e+08,1.2576831435e-07,4.9958412338e+07,5.0224141330e+09,-1.7780688972e+08,-2.0797438789e+08,5.0149551431e+09,2.5408486250e-01,1.8802818226e-01,-1.7089278287e-01,-4.2046550461e-04,1.9007845794e+08,2.5482584865e+08,1.5156746056e+08,1.9652813225e+08,1.4121660871e+02,1.3093541454e+02,1.1993760075e+02,1.1225130298e+01,3.1230227162e+00,4.0528658086e+01,3.5825938157e+02,3.2657671919e+00,2.4195349876e+06,1.5691366807e+00,1.1289367098e+06,-2.1400120237e+06,5.1457299889e+05,0.0000000000e+00
1.6266937021e+07,-3.7076729159e+07,2.3396908012e+08,8.3883259214e+06,-2.1571615856e+01,8.6672180237e-01,-7.2889953144e-01,2.1601321993e+01,2.3703708214e+08,-3.2654681440e+02,2.0319672027e+08,1.2576825339e-07,4.9958436553e+07,5.0224150418e+09,-1.7781029783e+08,-2.0797495496e+08,5.0149559089e+09,2.5408479110e-01,1.8802837715e-01,-1.7089246259e-01,-4.2033679014e-04,1.9007852673e+08,2.5482591649e+08,1.5156752405e+08,1.9652819957e+08,1.4123183971e+02,1.3095378780e+02,1.1995903642e+02,1.1222083720e+01,3.1230523778e+00,4.0529123351e+01,3.5825993061e+02,3.2657442566e+00,2.4195001703e+06,1.5691366335e+00,1.1289374371e+06,-2.1399722749e+06,5.1457316517e+05,0.0000000000e+00
1.6268689901e+07,-3.7114541047e+07,2.3397059580e+08,8.3870481122e+06,-2.1570970440e+01,8.6263879309e-01,-7.2905446985e-01,2.1600519250e+01,2.3704445033e+08,-3.2654675208e+02,2.0319675905e+08,1.2576821738e-07,4.9958450855e+07,5.0224155801e+09,-1.7781230174e+08,-2.0797528896e+08,5.0149563631e+09,2.5408474786e-01,1.8802849110e-01,-1.7089227311e-01,-4.2026110136e-04,1.9007856747e+08,2.5482595634e+08,1.5156756176e+08,1.9652823938e+08,1.4124076716e+02,1.3096455757e+02,1.1997160185e+02,1.1220297307e+01,3.1230698209e+00,4.0529396838e+01,3.5826025345e+02,3.2657308735e+00,2.4194798614e+06,1.5691366060e+00,1.1289376979e+06,-2.1399491755e+06,5.1457326337e+05,0.0000000000e+00
1.6270678080e+07,-3.7157427273e+07,2.3397230628e+08,8.3855984466e+06,-2.1570237681e+01,8.5800812086e-01,-7.2923018635e-01,2.1599608983e+01,2.3705280586e+08,-3.2654668097e+02,2.0319680329e+08,1.2576817630e-07,4.9958467172e+07,5.0224161955e+09,-1.7781458007e+08,-2.0797566921e+08,5.0149568828e+09,2.5408469758e-01,1.8802862010e-01,-1.7089205663e-01,-4.2017504140e-04,1.9007861405e+08,2.5482600161e+08,1.5156760498e+08,1.9652828486e+08,1.4125089209e+02,1.3097677240e+02,1.1998585380e+02,1.1218270646e+01,3.1230896551e+00,4.0529707703e+01,3.5826062051e+02,3.2657157738e+00,2.4194569262e+06,1.5691365749e+00,1.1289380531e+06,-2.1399230570e+06,5.1457337542e+05,0.0000000000e+00
1.6272773170e+07,-3.7202618056e+07,2.3397409877e+08,8.3840704497e+06,-2.1569464706e+01,8.5312892867e-01,-7.2941532848e-01,2.1598650037e+01,2.3706160871e+08,-3.2654660556e+02,2.0319685022e+08,1.2576813274e-07,4.9958484478e+07,5.0224168496e+09,-1.7781698715e+08,-2.0797607153e+08,5.0149574359e+09,2.5408464315e-01,1.8802875572e-01,-1.7089182671e-01,-4.2008411111e-04,1.9007866357e+08,2.5482604939e+08,1.5156765104e+08,1.9652833315e+08,1.4126156045e+02,1.3098964334e+02,1.2000087189e+02,1.1216134489e+01,3.1231106129e+00,4.0530036050e+01,3.5826100834e+02,3.2656999487e+00,2.4194328675e+06,1.5691365423e+00,1.1289384166e+06,-2.1398956637e+06,5.1457349425e+05,0.0000000000e+00
1.6275019323e+07,-3.7251065446e+07,2.3397600916e+08,8.3824318482e+06,-2.1568635072e+01,8.4789848467e-01,-7.2961379348e-01,2.1597622253e+01,2.3707104400e+08,-3.2654652417e+02,2.0319690087e+08,1.2576808571e-07,4.9958503158e+07,5.0224175575e+09,-1.7781957488e+08,-2.0797650472e+08,5.0149580351e+09,2.5408458315e-01,1.8802890076e-01,-1.7089157815e-01,-4.1998634804e-04,1.9007871715e+08,2.5482610072e+08,1.5156770101e+08,1.9652838534e+08,1.4127299685e+02,1.3100344151e+02,1.2001697257e+02,1.1213843721e+01,3.1231331466e+00,4.0530388944e+01,3.5826142529e+02,3.2656830747e+00,2.4194071992e+06,1.5691365075e+00,1.1289387041e+06,-2.1398664906e+06,5.1457362252e+05,0.0000000000e+00
1.6277265476e+07,-3.7299510972e+07,2.3397790779e+08,8.3807928010e+06,-2.1567804480e+01,8.4266861420e-01,-7.2981223104e-01,2.1596594787e+01,2.3708047693e+08,-3.2654644219e+02,2.0319695188e+08,1.2576803835e-07,4.9958521970e+07,5.0224182721e+09,-1.7782216995e+08,-2.0797693984e+08,5.0149586407e+09,2.5408452143e-01,1.8802904543e-01,-1.7089132745e-01,-4.1988829914e-04,1.9007877123e+08,2.5482615215e+08,1.5156775160e+08,1.9652843797e+08,1.4128443204e+02,1.3101723883e+02,1.2003307298e+02,1.1211552345e+01,3.1231557475e+00,4.0530742738e+01,3.5826184344e+02,3.2656662923e+00,2.4193816559e+06,1.5691364729e+00,1.1289388179e+06,-2.1398375504e+06,5.1457375169e+05,0.0000000000e+00
1.6279718472e+07,-3.7352415594e+07,2.3397996785e+08,8.3790023089e+06,-2.1566896308e+01,8.3695779290e-01,-7.3002891085e-01,2.1595473065e+01,2.3709077583e+08,-3.2654635201e+02,2.0319700799e+08,1.2576798625e-07,4.9958542665e+07,5.0224190602e+09,-1.7782501237e+08,-2.0797741723e+08,5.0149593094e+09,2.5408445204e-01,1.8802920299e-01,-1.7089105119e-01,-4.1978089485e-04,1.9007883089e+08,2.5482620843e+08,1.5156780756e+08,1.9652849595e+08,1.4129691887e+02,1.3103230575e+02,1.2005065572e+02,1.1209049268e+01,3.1231805063e+00,4.0531130138e+01,3.5826230148e+02,3.2656481011e+00,2.4193539139e+06,1.5691364354e+00,1.1289390263e+06,-2.1398060743e+06,5.1457389380e+05,0.0000000000e+00
1.6281292234e+07,-3.7386356298e+07,2.3398128214e+08,8.3778533077e+06,-2.1566313054e+01,8.3329427638e-01,-7.3016790829e-01,2.1594753605e+01,2.3709738180e+08,-3.2654629379e+02,2.0319704422e+08,1.2576795262e-07,4.9958556026e+07,5.0224195702e+09,-1.7782684057e+08,-2.0797772473e+08,5.0149597426e+09,2.5408440643e-01,1.8802930383e-01,-1.7089087259e-01,-4.1971180850e-04,1.9007886949e+08,2.5482624459e+08,1.5156784385e+08,1.9652853342e+08,1.4130492924e+02,1.3104197166e+02,1.2006193605e+02,1.1207442992e+01,3.1231964327e+00,4.0531379245e+01,3.5826259609e+02,3.2656364851e+00,2.4193361940e+06,1.5691364114e+00,1.1289390193e+06,-2.1397860431e+06,5.1457398554e+05,0.0000000000e+00
1.6282865996e+07,-3.7420296084e+07,2.3398259066e+08,8.3767040878e+06,-2.1565729330e+01,8.2963104118e-01,-7.3030689222e-01,2.1594034300e+01,2.3710398661e+08,-3.2654623528e+02,2.0319708063e+08,1.2576791882e-07,4.9958569452e+07,5.0224200835e+09,-1.7782867236e+08,-2.0797803317e+08,5.0149601789e+09,2.5408435995e-01,1.8802940447e-01,-1.7089069292e-01,-4.1964258212e-04,1.9007890835e+08,2.5482628080e+08,1.5156788045e+08,1.9652857112e+08,1.4131293902e+02,1.3105163716e+02,1.2007321626e+02,1.1205836418e+01,3.1232123921e+00,4.0531628791e+01,3.5826289130e+02,3.2656249419e+00,2.4193185436e+06,1.5691363876e+00,1.1289391864e+06,-2.1397659986e+06,5.1457407774e+05,0.0000000000e+00
1.6285304835e+07,-3.7472890304e+07,2.3398460708e+08,8.3749227248e+06,-2.1564823814e+01,8.2395472995e-01,-7.3052224709e-01,2.1592919910e+01,2.3711421971e+08,-3.2654614405e+02,2.0319713740e+08,1.2576786611e-07,4.9958590389e+07,5.0224208857e+09,-1.7783151814e+08,-2.0797851304e+08,5.0149608615e+09,2.5408428621e-01,1.8802956005e-01,-1.7089041236e-01,-4.1953502646e-04,1.9007896907e+08,2.5482633702e+08,1.5156793778e+08,1.9652862996e+08,1.4132535049e+02,1.3106661483e+02,1.2009069677e+02,1.1203346141e+01,3.1232371889e+00,4.0532016376e+01,3.5826334994e+02,3.2656071107e+00,2.4192913038e+06,1.5691363508e+00,1.1289390077e+06,-2.1397352942e+06,5.1457422150e+05,0.0000000000e+00
1.6287894841e+07,-3.7528742090e+07,2.3398673332e+08,8.3730303713e+06,-2.1563860937e+01,8.1792731901e-01,-7.3075091489e-01,2.1591736857e+01,2.3712508406e+08,-3.2654604641e+02,2.0319719816e+08,1.2576780970e-07,4.9958612797e+07,5.0224217466e+09,-1.7783454973e+08,-2.0797902516e+08,5.0149615949e+09,2.5408420561e-01,1.8802972475e-01,-1.7089011158e-01,-4.1942043647e-04,1.9007903423e+08,2.5482639684e+08,1.5156799948e+08,1.9652869303e+08,1.4133852969e+02,1.3108251978e+02,1.2010926043e+02,1.1200700721e+01,3.1232636090e+00,4.0532429135e+01,3.5826383855e+02,3.2655883332e+00,2.4192625512e+06,1.5691363120e+00,1.1289390565e+06,-2.1397027593e+06,5.1457437537e+05,0.0000000000e+00
1.6289844794e+07,-3.7570789885e+07,2.3398832382e+08,8.3716052740e+06,-2.1563135172e+01,8.1338993138e-01,-7.3092304908e-01,2.1590846443e+01,2.3713326150e+08,-3.2654597237e+02,2.0319724423e+08,1.2576776693e-07,4.9958629786e+07,5.0224224008e+09,-1.7783683853e+08,-2.0797941243e+08,5.0149621529e+09,2.5408414335e-01,1.8802984838e-01,-1.7088988319e-01,-4.1933391486e-04,1.9007908375e+08,2.5482644196e+08,1.5156804650e+08,1.9652874091e+08,1.4134845091e+02,1.3109449349e+02,1.2012323632e+02,1.1198708514e+01,3.1232835585e+00,4.0532740672e+01,3.5826420746e+02,3.2655742587e+00,2.4192410114e+06,1.5691362829e+00,1.1289388770e+06,-2.1396785000e+06,5.1457449203e+05,0.0000000000e+00
1.6291526773e+07,-3.7607058109e+07,2.3398968863e+08,8.3703757516e+06,-2.1562508568e+01,8.0947644245e-01,-7.3107151094e-01,2.1590078587e+01,2.3714031373e+08,-3.2654590816e+02,2.0319728419e+08,1.2576772983e-07,4.9958644523e+07,5.0224229694e+09,-1.7783881720e+08,-2.0797974766e+08,5.0149626383e+09,2.5408408855e-01,1.8802995476e-01,-1.7088968485e-01,-4.1925911142e-04,1.9007912679e+08,2.5482648093e+08,1.5156808744e+08,1.9652878248e+08,1.4135700797e+02,1.3110482119e+02,1.2013529140e+02,1.1196989718e+01,3.1233008069e+00,4.0533009933e+01,3.5826452640e+02,3.2655621603e+00,2.4192225062e+06,1.5691362579e+00,1.1289385839e+06,-2.1396577316e+06,5.1457459323e+05,0.0000000000e+00
1.6293313736e+07,-3.7645588909e+07,2.3399113142e+08,8.3690692133e+06,-2.1561842267e+01,8.0531903931e-01,-7.3122922228e-01,2.1589263000e+01,2.3714780468e+08,-3.2654583957e+02,2.0319732687e+08,1.2576769021e-07,4.9958660263e+07,5.0224235778e+09,-1.7784092383e+08,-2.0798010500e+08,5.0149631581e+09,2.5408402922e-01,1.8803006752e-01,-1.7088947276e-01,-4.1917946457e-04,1.9007917284e+08,2.5482652240e+08,1.5156813133e+08,1.9652882693e+08,1.4136609838e+02,1.3111579299e+02,1.2014809874e+02,1.1195163266e+01,3.1233191727e+00,4.0533296545e+01,3.5826486598e+02,3.2655493740e+00,2.4192029274e+06,1.5691362314e+00,1.1289383663e+06,-2.1396357095e+06,5.1457470131e+05,0.0000000000e+00
1.6294641004e+07,-3.7674206925e+07,2.3399219824e+08,8.3680985984e+06,-2.1561346981e+01,8.0223135876e-01,-7.3134635119e-01,2.1588657352e+01,2.3715336764e+08,-3.2654578838e+02,2.0319735872e+08,1.2576766063e-07,4.9958672011e+07,5.0224240326e+09,-1.7784249150e+08,-2.0798037122e+08,5.0149635469e+09,2.5408398440e-01,1.8803015110e-01,-1.7088931431e-01,-4.1912019054e-04,1.9007920726e+08,2.5482655324e+08,1.5156816420e+08,1.9652886013e+08,1.4137284979e+02,1.3112394196e+02,1.2015761129e+02,1.1193806418e+01,3.1233328412e+00,4.0533509788e+01,3.5826511869e+02,3.2655399162e+00,2.4191884378e+06,1.5691362119e+00,1.1289382158e+06,-2.1396194060e+06,5.1457478197e+05,0.0000000000e+00
1.6297025393e+07,-3.7725616502e+07,2.3399410446e+08,8.3663545333e+06,-2.1560456380e+01,7.9668495406e-01,-7.3155674475e-01,2.1587569606e+01,2.3716335921e+08,-3.2654569590e+02,2.0319741627e+08,1.2576760720e-07,4.9958693235e+07,5.0224248559e+09,-1.7784531413e+08,-2.0798085118e+08,5.0149642514e+09,2.5408390228e-01,1.8803030086e-01,-1.7088902769e-01,-4.1901345826e-04,1.9007926958e+08,2.5482660873e+08,1.5156822381e+08,1.9652892017e+08,1.4138497738e+02,1.3113858054e+02,1.2017470000e+02,1.1191368353e+01,3.1233574544e+00,4.0533893645e+01,3.5826557373e+02,3.2655230030e+00,2.4191625212e+06,1.5691361769e+00,1.1289378996e+06,-2.1395902698e+06,5.1457492771e+05,0.0000000000e+00
1.6298935329e+07,-3.7766794926e+07,2.3399562184e+08,8.3649571453e+06,-2.1559742218e+01,7.9224265328e-01,-7.3172525107e-01,2.1586698561e+01,2.3717136072e+08,-3.2654562133e+02,2.0319746267e+08,1.2576756412e-07,4.9958710347e+07,5.0224255211e+09,-1.7784758098e+08,-2.0798123722e+08,5.0149648212e+09,2.5408383500e-01,1.8803042045e-01,-1.7088879627e-01,-4.1892773366e-04,1.9007931993e+08,2.5482665325e+08,1.5156827209e+08,1.9652896864e+08,1.4139469080e+02,1.3115030560e+02,1.2018838814e+02,1.1189414924e+01,3.1233772240e+00,4.0534201837e+01,3.5826593919e+02,3.2655095292e+00,2.4191418643e+06,1.5691361490e+00,1.1289376005e+06,-2.1395670716e+06,5.1457504522e+05,0.0000000000e+00
1.6300928221e+07,-3.7809760406e+07,2.3399719607e+08,8.3634987213e+06,-2.1558996303e+01,7.8760784989e-01,-7.3190105476e-01,2.1585789930e+01,2.3717970795e+08,-3.2654554305e+02,2.0319751138e+08,1.2576751891e-07,4.9958728310e+07,5.0224262208e+09,-1.7784995186e+08,-2.0798164154e+08,5.0149654211e+09,2.5408376337e-01,1.8803054490e-01,-1.7088855306e-01,-4.1883806774e-04,1.9007937289e+08,2.5482669977e+08,1.5156832298e+08,1.9652901958e+08,1.4140482516e+02,1.3116253928e+02,1.2020267057e+02,1.1187376181e+01,3.1233979033e+00,4.0534524092e+01,3.5826632143e+02,3.2654955377e+00,2.4191204086e+06,1.5691361201e+00,1.1289371921e+06,-2.1395430277e+06,5.1457516856e+05,0.0000000000e+00
1.6302586483e+07,-3.7845510354e+07,2.3399849894e+08,8.3622849163e+06,-2.1558375064e+01,7.8375162619e-01,-7.3204732230e-01,2.1585034059e+01,2.3718665217e+08,-3.2654547756e+02,2.0319755213e+08,1.2576748107e-07,4.9958743340e+07,5.0224268073e+09,-1.7785192897e+08,-2.0798197914e+08,5.0149659243e+09,2.5408370264e-01,1.8803064817e-01,-1.7088834932e-01,-4.1876328821e-04,1.9007941728e+08,2.5482673854e+08,1.5156836572e+08,1.9652906223e+08,1.4141325711e+02,1.3117271826e+02,1.2021455466e+02,1.1185679400e+01,3.1234151500e+00,4.0534792762e+01,3.5826664021e+02,3.2654839387e+00,2.4191026278e+06,1.5691360961e+00,1.1289366704e+06,-2.1395231987e+06,5.1457527177e+05,0.0000000000e+00
1.6304412380e+07,-3.7884873102e+07,2.3399992611e+08,8.3609481263e+06,-2.1557690423e+01,7.7950593402e-01,-7.3220835861e-01,2.1584201977e+01,2.3719429690e+08,-3.2654540507e+02,2.0319759724e+08,1.2576743919e-07,4.9958759977e+07,5.0224274576e+09,-1.7785411049e+08,-2.0798235210e+08,5.0149664828e+09,2.5408363459e-01,1.8803076159e-01,-1.7088812355e-01,-4.1868077124e-04,1.9007946651e+08,2.5482678129e+08,1.5156841320e+08,1.9652910950e+08,1.4142254068e+02,1.3118392572e+02,1.2022763995e+02,1.1183810704e+01,3.1234341819e+00,4.0535089143e+01,3.5826699196e+02,3.2654712450e+00,2.4190831342e+06,1.5691360698e+00,1.1289361938e+06,-2.1395014093e+06,5.1457538601e+05,0.0000000000e+00
1.6306238277e+07,-3.7924234598e+07,2.3400134553e+08,8.3596110422e+06,-2.1557005153e+01,7.7526061937e-01,-7.3236937649e-01,2.1583370105e+01,2.3720194008e+08,-3.2654533217e+02,2.0319764261e+08,1.2576739707e-07,4.9958776706e+07,5.0224281128e+09,-1.7785629676e+08,-2.0798272636e+08,5.0149670459e+09,2.5408356529e-01,1.8803087470e-01,-1.7088789626e-01,-4.1859806800e-04,1.9007951610e+08,2.5482682410e+08,1.5156846111e+08,1.9652915707e+08,1.4143182344e+02,1.3119513262e+02,1.2024072505e+02,1.1181941604e+01,3.1234532573e+00,4.0535386100e+01,3.5826734449e+02,3.2654586233e+00,2.4190637255e+06,1.5691360436e+00,1.1289357223e+06,-2.1394797132e+06,5.1457550088e+05,0.0000000000e+00
1.6308603600e+07,-3.7975222844e+07,2.3400317277e+08,8.3578785049e+06,-2.1556116497e+01,7.6976166782e-01,-7.3257793664e-01,2.1582292786e+01,2.3721183898e+08,-3.2654523713e+02,2.0319770174e+08,1.2576734217e-07,4.9958798516e+07,5.0224289686e+09,-1.7785913597e+08,-2.0798321312e+08,5.0149677821e+09,2.5408347365e-01,1.8803102075e-01,-1.7088759956e-01,-4.1849065507e-04,1.9007958088e+08,2.5482687964e+08,1.5156852385e+08,1.9652921916e+08,1.4144384742e+02,1.3120964955e+02,1.2025767563e+02,1.1179519713e+01,3.1234780331e+00,4.0535771642e+01,3.5826780234e+02,3.2654423712e+00,2.4190387098e+06,1.5691360099e+00,1.1289350393e+06,-2.1394517887e+06,5.1457565064e+05,0.0000000000e+00
1.6310968924e+07,-3.8026208987e+07,2.3400498700e+08,8.3561454742e+06,-2.1555226786e+01,7.6426334944e-01,-7.3278646577e-01,2.1581215820e+01,2.3722173526e+08,-3.2654514141e+02,2.0319776131e+08,1.2576728687e-07,4.9958820482e+07,5.0224298326e+09,-1.7786198313e+08,-2.0798370205e+08,5.0149685262e+09,2.5408337989e-01,1.8803116627e-01,-1.7088730030e-01,-4.1838293045e-04,1.9007964628e+08,2.5482693528e+08,1.5156858733e+08,1.9652928177e+08,1.4145587004e+02,1.3122416554e+02,1.2027462591e+02,1.1177097142e+01,3.1235028817e+00,4.0536158145e+01,3.5826826149e+02,3.2654262424e+00,2.4190138380e+06,1.5691359765e+00,1.1289343973e+06,-2.1394240054e+06,5.1457580148e+05,0.0000000000e+00
